Closing Price,Volume,Previous Day High,Previous Day Low,Next Day Opening Price
397.34,5584,415.37,387.48,400.09
454.01,4183,459.05,447.78,457.26
164.67,8469,181.6,154.04,165.72
441.64,1104,452.94,426.34,438.11
415.48,1227,421.04,414.27,419.62
325.54,8592,334.12,312.91,321.95
338.44,7631,347.67,323.95,335.69
360.63,3029,375.56,344.11,359.95
309.9,1452,322.42,304.79,309.88
437.74,2210,454.26,432.87,433.7
289.64,2954,298.18,284.54,292.26
318.82,8490,333.95,300.12,315.19
114.71,4410,130.77,111.03,116.25
172.03,9274,174.23,156.5,171.55
461.51,1832,469.65,441.76,464.62
148.63,1146,166.46,129.65,146.58
461.62,3382,476.01,452.83,464.99
354.37,7936,363.32,337.42,351.89
468.05,3726,472.53,454.32,468.79
425.72,3270,428.56,408.22,425.58
446.11,5701,451.47,442.05,444.64
309.75,5955,315.4,294.22,304.87
430.12,9873,438.16,417.97,429.1
284.21,1397,288.57,272.95,280.39
117.67,2466,121.44,102.82,114.92
360.54,1440,377.58,354.36,362.43
391.38,8894,397.12,388.96,392.09
140.62,6086,152.29,130.08,140.89
426.36,5685,431.15,419.62,427
130.07,1991,140.41,124.2,126.27
276.65,8614,282.9,256.67,273.29
295.17,8024,297.82,290.41,295.6
114.7,9499,134.36,109.23,113.77
126.32,3696,136.02,118.98,125.95
280.26,1143,288.73,269.81,284.05
224.5,9521,229.29,206.99,221.35
426.36,1783,436.78,422.01,430.47
265.54,4232,278.61,252.84,269.12
142.21,7450,149,134.21,146.23
163.15,3874,173.28,147.01,164.57
369.39,3051,374.89,356.95,373.03
480.03,4563,491.05,463.92,484.94
447.84,5600,463.8,430.59,447.55
151.8,1185,153.94,133.47,155.42
106.55,8013,117.39,86.63,110.58
110.58,9033,119.16,97.82,108.67
321.94,4865,324.35,308.83,321.37
294.36,3787,313.23,290.69,295.1
105.36,4055,111.3,102.36,103.85
122.85,2965,134.58,112.58,121.07
499.9,7329,507.98,485.72,498.71
485.98,4466,492.13,480.26,485.22
150.69,4732,161.71,143.47,148.21
165.64,4075,179.73,151.34,165.37
460.07,4396,475.99,455.04,462.85
302.98,8365,316.02,292.07,304.22
483.19,9981,494.19,471.96,481.99
308.14,3925,323.9,289.71,304.7
330.89,4430,341.72,322.25,334.13
188.05,8173,207.56,183.05,188.17
450.43,2997,461.44,446.13,455.14
430,6781,437.03,423.43,427.53
234.97,7927,244.45,228.67,231.72
344.95,3015,355.26,329.7,340.03
236.58,7307,242.96,224.3,232.4
285.59,3737,289.6,271.62,284.44
441.42,8737,450.62,428.44,438.4
266.17,1710,284.21,256.03,261.55
436.23,5694,442.08,417.59,433.48
484.05,2202,491.92,467.52,486.34
266.54,4049,281.93,261.53,268.89
451.01,8554,453.58,441.96,447.51
221.59,9244,238.27,215.12,225.96
101.15,2310,115.83,85.98,97.74
133.8,2406,145.24,126.25,129.69
394.84,5085,399.82,381.68,391.47
140.07,5674,142.83,133.52,136.48
475.66,6456,481.07,471.4,476.98
446.63,6302,462.1,445.46,443.19
305.94,4521,324.68,286.04,307.28
332.6,2308,347.62,327.43,330.37
377.74,6282,388.76,360.93,375.22
392.6,7115,411.67,375.98,396.57
296.48,3353,313.23,291,293.63
225.36,2564,238.82,216.46,229.01
464.1,1408,465.82,447.21,462.13
118.63,2098,125.09,104.52,123.54
242.43,6432,249.29,234.41,247.24
366.6,1111,374.2,347.57,369.88
456.43,2271,464.83,448.92,460.11
129.69,6938,148.54,124.66,132.92
363.58,3883,378.68,359.79,364.88
294.83,8035,308.98,280.51,297.92
374.6,7901,383.7,373.04,375.88
226.88,2675,234.29,209.81,230.3
384.28,7623,387.55,377.5,388.64
172.1,1324,181.72,164.08,174.64
410.16,5073,415.06,393.93,414.81
399.74,4826,408.17,383.27,399.22
478.71,7628,482.69,470.11,482.97
169.29,2432,176.83,157.77,166.55
388.8,6955,390.62,374.89,384.11
229.06,6527,230.17,214.98,225.34
212.74,8943,230.27,201.6,209.35
260.64,4784,273.82,243.6,263.88
214.08,5379,226.25,197.09,213.09
199.28,7581,210.04,182.15,196.61
407.35,7013,422.16,401.26,410.48
379.8,1871,394.79,373.92,376.82
143.74,9235,162.51,140.09,139.52
324.07,7519,329.72,307.37,323.73
232.4,8321,248.32,230.25,228.1
488.41,5702,508.25,484.84,486.2
270.02,1001,271.57,251.42,272.02
116.23,7891,124.34,112.85,114.97
232.69,5493,241.97,229.38,228.56
225.08,1596,241.7,206.81,224.11
102.25,8035,103.52,95.36,102.39
295.11,7517,307.49,277.37,292.62
462.32,2789,480.28,454.14,459.03
420.93,4804,424.73,412.83,423.54
373.86,8212,377.06,370.29,369.54
237.41,5066,257.41,218.96,241.98
192.79,5910,209.48,177.31,187.86
237.05,6651,251.3,231.76,238.56
149.22,3171,157.8,134.4,145.56
139.8,5668,157.02,136.83,140.27
329.81,8423,348.35,318.86,326.69
425.6,6835,440.51,419.77,420.94
139.76,9708,148.32,122.6,143.35
234.07,1313,246.16,223.36,233.31
149.1,2360,151.97,130.6,146.85
224.19,3124,228.19,212.07,228.67
432.11,1827,447.98,421.53,427.93
113.94,2676,115.5,99.75,112.42
358.89,5391,360.82,342.99,355.66
123.93,4778,134.59,122.64,128.85
270.62,2460,274.86,259.69,271.08
289.62,3754,296.2,273.88,292.74
260.6,6770,269.18,251.86,257.24
354.95,9969,365.88,353.1,353
489.47,2563,495.85,488.13,490.66
206.92,6238,217.11,190.84,203.7
343.91,9586,351.95,339.14,343.91
241.99,2272,244.53,237.67,246.31
499.8,6126,517.28,493.3,504.1
480.4,6532,486.74,477.46,478.95
137.36,6056,149.94,135.35,137.52
489.44,9846,501.26,471.87,486.42
395.31,2475,400.09,388.56,400.09
496.94,7018,498.51,484.87,497.14
408.38,8187,425.66,391.08,405.44
151.57,2915,162.03,132,155.02
400.19,9194,409.06,386.11,399.39
390.65,1412,406.15,371.6,392.01
166.69,5115,168.32,157.65,170.13
401.27,5091,416.81,385.27,399.36
369.91,5540,378.68,351.09,370.69
497.78,2369,509.26,495.77,493.34
347.5,7820,362.79,340.46,344.84
265.84,4411,277.23,250.78,262.23
481.57,6170,483.74,474.58,483.01
351.14,9544,365.98,349.81,348.68
239.45,9669,255.39,223.12,242.05
108.42,3291,118.19,104.29,111.03
402.66,6676,412,395.56,405.5
147.81,5822,153.6,129.51,144.14
469.47,8582,482.71,464.5,469.73
484.56,8190,502.31,466.56,486.35
194.57,3100,208.03,185.54,192.8
145.12,6161,160.78,126.68,142.72
338.13,5948,355.04,320.47,340.31
185.49,2350,190.79,176.6,184.01
316.74,1372,325.38,298.22,314.22
265.68,7698,274.97,252.66,266.31
416.81,2489,428.43,406.77,418.01
499.94,5997,501.88,488.86,502.71
282.72,3867,294.9,280.52,278.13
374.01,4565,376.69,357.66,370.75
236.72,2022,253.05,230.17,239.49
445,6223,464.3,438.87,445.32
114.78,6644,121.29,100.19,117.84
297.41,3379,308.03,289.36,296.89
170.71,8466,187.35,159.94,170.3
170.74,8023,177.72,161.73,169.51
313.2,6763,317.2,302.61,315.11
223.12,6211,238.16,217.9,224.02
283.6,1489,297.87,265.79,282.53
222.26,3591,234.09,209.67,219.14
282.03,4980,300.97,276.59,277.05
214.37,1035,233.52,211.63,210.28
421.42,2305,438.79,410.25,417.5
323.13,8372,329.7,313.24,323.83
164.57,8829,169.86,145.86,167.17
103.38,3698,120.26,98,102.95
107,3840,120.37,89.25,106.14
268.68,7990,277.2,253.11,265
225.65,9364,234.43,215.59,229.66
204.84,4489,222.06,187.24,207.2
349.17,7431,353.27,331.79,348.34
425.28,4173,444.21,410.71,421.25
125.35,1664,138.38,122.42,128.81
143.99,3498,160.03,139.95,140.69
247.5,1120,255.54,235.26,249.23
276.59,2080,288.75,270.93,274.99
258.09,3286,273.34,246.62,261.69
355.45,2436,364.72,343.8,356.32
134.89,9212,145.16,122.73,132.16
297.89,4604,309.95,286.06,293.02
424.7,8110,426.9,416.49,421.82
471.38,8465,488.78,466.39,470.04
324.15,7154,341.62,313.3,326.23
155.37,4641,161.72,144.96,152.53
390.99,7497,408.71,384.76,388.6
418.53,4823,433.69,416.56,417.88
178.52,2944,188.7,173.61,173.95
371,2217,378.61,359.54,373.69
472.21,8019,480.79,461.03,467.99
387.54,2009,398.69,384,389.91
266.23,7445,275.07,253.71,263.91
277.11,6141,286.09,268.07,276.7
131.82,9015,136.68,118.4,130.93
310.45,3694,324.89,292.57,307.98
421.07,7129,433.66,414.21,418.63
491.4,9208,511.24,483.8,495.89
259.72,4842,263.41,245.86,257.78
274.15,3443,277.31,255.11,270.98
121.91,4147,132.71,111.67,119.41
410.05,9394,413.94,405.83,412
386.66,9424,399.26,367.9,384.75
261.17,9978,265.9,251.24,257.89
383.71,2772,393.89,373.96,382.86
349.21,1095,361.83,337.95,345.39
407.6,9465,417.3,401.8,406.58
225.66,8939,232.74,209.75,229.28
360.33,4989,376.19,347.15,359.06
350.25,8877,367.49,331.11,350.39
136.2,2943,142.48,131.32,139.09
212.38,3092,228.84,199.62,212.54
444.08,6498,452.52,433.26,439.55
162.45,2884,172.72,144.45,159.6
251.83,6001,257.23,250.25,255.77
190.09,5525,202.98,174.64,193.12
156.07,9867,158.99,143.24,158.68
154.56,2633,166.81,142.02,155.04
239.18,2266,258.99,221.55,237.71
421.39,1136,436.71,409.18,423.33
486.53,6177,504.53,471.92,488.16
328.73,2941,338.55,315.47,330.16
354.09,7924,357.79,351.77,354.13
411.5,9360,417.98,408.35,409.09
364.72,9653,366.65,357.29,364.07
439.33,5505,449.86,425.49,439.45
453.62,9055,466.96,452.12,450.78
351.08,8551,360.15,335.4,348.38
313.23,9747,324.93,308.37,316.14
256.42,7616,263.51,244.79,254.62
284.63,9789,287.26,279.81,289.37
238.18,7732,247.39,233.84,237.55
270.79,2265,282.19,263.44,271.87
459.88,5004,479.55,441.38,459.92
488.95,2531,496.55,483.43,488.88
244.61,4760,258.49,242.69,248.51
188.24,6818,204.87,170.47,184.17
131.28,1243,138.65,121.94,129.73
434.77,3268,453.44,421.97,432.63
448.27,8302,455.7,430.44,446.53
280.19,1034,299.62,264.83,284.31
316.97,8429,318.01,300.83,312.67
395.93,6453,408.98,385.81,393.76
250.34,6229,266.35,236.28,252.72
180.6,2418,186.92,161.28,177.98
145.87,1008,149.1,127.97,149.2
194.1,6001,195.56,181.46,192.4
358.13,4253,360.55,355.51,354.27
239.07,4114,250.39,219.46,239.27
447.08,4703,464.03,441.8,447.19
135.02,1112,137.22,127.16,130.41
266.55,2342,269.7,262.88,268.73
202.78,2456,203.88,198.62,199.2
455.08,1765,461.44,438.96,452.21
422.49,5326,440.99,419.05,423.11
493.72,8134,499.97,489.13,497.63
147.71,8102,157.08,143.45,142.92
412.9,1679,417.3,404.86,416.12
150.34,8099,153.55,136.15,152.89
162.01,7022,166.47,148.78,158.63
115.68,8933,120.67,100.91,114.41
285.88,6036,289.36,271.07,289.94
150.35,3094,166.39,149.3,146.82
239.34,8309,249.41,225.33,235.45
210.48,3478,221.74,196.47,212.83
490.54,3140,498.66,488.36,490.25
363.31,4501,368.31,354.19,361.15
264.18,9350,266.97,261.69,260.9
451.38,6683,453.82,446.76,453.6
125.54,5213,130.06,115.23,124.93
233.7,8725,250.86,232.47,231.1
305.84,5252,310.95,303.03,310.27
121.55,4504,129.29,118.94,122.16
158.34,8360,170.23,154.98,156.88
458.02,1256,468.74,456.07,460.22
171.85,2859,185.5,159.22,171.81
468.66,3046,473.35,464.27,463.76
138.43,3746,149.38,121.04,141.83
455.29,8399,470.87,437.47,450.95
281.48,3813,289.85,267.36,286.38
329.31,9612,348.77,327.07,327.8
212.65,5473,224.63,194.71,212.9
209.34,4763,223.16,200.38,214.33
296.85,8925,306.58,292.41,294.55
242.32,3689,259.62,226.53,241.95
131.08,2044,140.66,123.49,133.63
241.47,5892,260.38,230.86,241.14
201.88,9168,208.72,186.76,200.22
439.86,8839,457.31,436.93,436.06
435.41,6800,448.56,431.19,435.54
156.59,9981,172.77,137.19,157.11
392.03,9675,393.74,377.47,389.36
280.34,7968,286.6,274.94,278.67
447.4,2204,464.5,435.5,445.39
209.6,9143,216.64,205.02,208.87
135.25,5848,149.79,117.8,138.23
420.2,8696,440.05,410.68,418.52
447.34,9754,451.71,431.01,445.07
436.2,8046,445.14,416.74,439.6
231.72,5028,235.86,212.08,234.83
112.35,4043,116.28,108.73,115.28
155.85,2851,168.87,136.89,158.27
467.75,2356,472.38,461.61,471.63
245.63,8912,255.8,237.79,247.76
452.08,5026,471.66,449.89,448.78
492.33,2043,499.65,479.06,487.66
258.29,6035,275.88,245.05,255.1
410.58,1687,419.11,394.81,409.22
167.65,6449,173.64,148.67,163.18
253.5,9395,260.89,244.36,256.07
382.07,6303,385.5,373.33,383.49
182.84,4117,196.74,169.7,185.02
227.92,5536,238.59,214.24,223.88
325.53,3601,338.19,316.07,323.82
376.48,3055,383.24,358.02,376.08
242.75,1013,256.17,240.76,243.78
250.72,1793,254.85,235.35,253.75
143.95,3149,157.34,139,148.72
493.62,6148,496.17,483.21,489.45
344.89,7846,353.5,327.72,346.31
312.13,2804,324.72,304.87,308.48
184.54,6077,201.79,166.45,182.54
295.21,3028,311.65,285.65,297.93
278.92,5538,289.94,264.57,283.87
203.42,1759,221.21,188.69,203.69
278.51,4860,289.12,272.55,277.04
181.41,8518,192.24,163.3,178.55
384.09,2641,398.78,380.72,386.92
463.51,8191,481.19,451.3,467.55
101.04,2812,113.49,82.38,104.52
322.5,2816,341.44,320.91,322.6
392.93,2825,398.35,381.83,393.82
462.88,4185,481.44,457.2,466.24
243.37,1561,248.58,238.71,247.66
462.86,1237,473.86,457.42,467.25
430.22,6978,446.35,412.07,432.12
310.09,6833,326.32,301,307
202.78,8467,209.06,197.3,200.91
361.13,3207,380.86,342.5,358.79
204.22,6557,206.75,197.11,200.96
239.54,6003,241.2,224.79,237.05
286.8,3649,303.78,275.59,290.49
299.19,6314,315.75,285.29,301.89
175.66,5713,190.2,171.19,171.1
377.52,6578,394.69,363.63,374
496.77,9262,500.38,478.56,501.61
197.55,8065,200.37,194.63,194.81
321.82,6615,341.23,314.61,323.16
281.89,7175,294.75,262.41,278.94
223.11,8845,241.59,217.83,220.45
267.91,2235,286.13,265.78,267.9
393.09,5942,406.5,391.04,392.97
265.9,1462,278.84,259.67,267.36
302.7,7390,310.54,292.3,299.39
290.9,4800,294.73,284.79,288.52
322.09,6829,336.14,315.75,323.33
216.48,7476,233.02,199.68,212.45
303.88,6194,315.23,288.31,307.97
153.94,3840,155.9,147.03,150.72
396.55,1051,400.31,389,395.94
144.37,8179,147.31,124.95,140.46
413.98,6768,427.48,394.93,415.83
430.22,4168,441.95,410.73,428.49
107.62,8079,117.49,88.78,103.36
432.34,6207,443.66,419.4,433.26
359.27,6172,365.51,352.41,364.07
138.76,5960,155.05,119.34,142.47
499.17,4232,506.41,484.05,501.2
346.19,4356,359.43,331.67,341.31
260.34,5005,268.77,244.19,263.94
454.09,8983,456.46,441.71,458.05
116.65,1972,122.53,104.57,112.03
386.94,1317,406.27,379.07,383.16
157.49,1766,162.11,153.63,157.01
321,3478,323.99,311.67,320.02
138.38,4898,144.91,127.55,136.32
371.66,3433,389.34,353.98,368.64
285.97,6720,292.79,277.34,286.46
102.68,2017,111.61,84.9,105.39
128.56,7680,135.45,121.53,132.93
381.22,3161,401.01,362.27,379.23
259.78,7019,279.78,258.04,261.82
368.86,8111,379.03,357.88,371.74
255.94,4041,271.85,248.83,255.72
244.68,5353,249.86,238.08,248.89
441.97,7098,450.08,439.46,437.2
441.92,5955,455.83,427.98,445.93
467.91,2704,474.35,459.45,471.84
429.21,1261,434.48,410.18,425.58
150.97,7683,169.5,136.44,150.37
126.6,2159,132.24,117.18,126.76
123.37,2664,125.49,110.45,122.39
492.08,3002,507.35,489.83,496.04
300.46,8441,306.08,288.27,302.59
146.07,3269,155.62,132.41,142.3
317.72,6455,320.84,314.7,321.98
384.12,2763,386.42,370.15,379.58
137.8,1414,147.54,127.79,138.75
238.56,8570,245.97,228.45,238.79
175.13,9818,185.74,160.38,170.85
490.17,7528,509.52,480.63,492.13
227.29,5034,236.03,221.84,231.92
376.2,7087,388.65,369.53,375.79
467.37,1652,470.23,452.34,467.51
445.28,1512,463.11,442.93,444.11
257.59,3444,273.9,240.61,261.34
224.36,3909,235.29,212.3,228.64
423.7,9694,428.18,408.89,422.67
182.06,9231,191.16,174.53,185.97
386.93,1221,393.58,381.7,383.97
434.11,8094,454.01,417.83,433.69
439.69,9161,450.01,436.75,437.21
103.57,2027,112.59,99.42,100.81
299.95,7063,304.16,293.53,303.52
243.04,8022,248.58,235.36,245.18
491.54,6103,506.06,486.67,487.21
317.63,2041,328.79,299.29,320.2
270.98,6461,278.78,269.46,271.71
197.75,2906,204.39,181.48,200.62
438.25,8090,443.07,429.44,439.19
227.75,4445,229.39,210.86,226.52
430.7,8981,450.27,414.58,430.65
456.64,8873,471.95,453.34,453.06
123.27,7972,141.9,109.61,121.38
303.99,1897,312.83,295.8,299.22
268.15,4490,285.67,251.55,267.21
257.24,4909,263.11,240.07,253.16
248.59,8619,259.27,244,250.19
312.79,1576,317.64,302.7,316.92
152.08,7190,167.72,139.79,154.49
448.52,6337,458.97,437.18,445.59
323.19,2244,334.38,317.41,323.26
238.84,4082,256.17,232.67,240.96
197.21,1189,212.26,179.91,200.27
346.63,8043,365.98,345,344.46
414.69,7049,423.39,408.71,414.46
276.34,7750,286.11,271.11,272.39
493.81,7473,506.5,485.77,496.07
314.23,8348,323.84,300.19,313.57
491.56,5630,500.54,480.45,486.98
485.04,2072,492.51,473.77,485.33
339.9,9924,356.7,325,342.81
332.53,4694,343.67,316.1,327.98
142.27,5240,154.81,138.23,141.3
471.71,6418,476.59,468.66,471.53
421.28,2632,427.07,414.56,426.28
300.19,2338,307.64,283.46,297.37
222.56,1725,232.41,211.27,225.75
435.42,3585,437.25,431.7,431.88
216.61,5439,234.49,212.5,221.25
316.74,6049,334.91,298.68,314.81
179.53,8196,193.1,171.56,175.99
421.81,6234,428.81,415.96,420.62
401.12,2289,409.44,386.94,396.28
216.71,1481,231.66,199.35,212.8
146.94,6229,153.38,137.54,146.9
170.83,9596,183.4,154.8,175.23
346.54,4701,364.76,337.37,345.99
160.02,6754,168.81,145.88,161.62
228.05,5006,240.2,216.13,230.12
435.68,9908,454.32,417.68,431.05
132.71,2857,140.18,125.53,130.93
332.47,3810,347.91,316.83,337.44
259.93,6253,275.28,245.94,255
148.13,7656,166.77,131.19,147.83
303.77,9475,321.09,291.23,307.15
306.66,9074,321.89,296.92,304.54
251.23,7054,264.33,249.29,256.2
122.13,1123,127.71,105.17,121.99
182.75,8364,196.49,164.46,186.89
261.89,4473,268.14,252.34,262.17
210.89,6978,220.25,205.67,209.87
164.21,3361,178.7,150.92,166.31
294.79,9801,308.61,291.47,299.37
259.04,1125,267.66,257.26,257.8
365.98,9923,370.45,359.46,369.63
324.17,8528,334.37,310.25,325.77
167.9,3330,174.03,151.43,166.68
375.06,2621,380.92,371.08,370.62
286.15,9523,293.36,267.18,284.27
145.38,8101,159.8,133.89,148.7
107.38,9960,117.83,88.8,103.33
350.57,7788,358.66,346.72,351.29
347.46,8087,365.57,337.76,347.58
428.19,6190,442.62,419,429.8
404.97,3329,415.37,396.15,409.36
451,7448,460.01,432.32,453.52
216.97,2861,233.53,199.83,217.07
265.27,2852,269.55,249.18,268.57
124.77,1258,138.39,118.33,126.79
264.54,8334,265.94,257.1,268.49
187.91,4661,189.04,181.98,190.15
422.13,7832,440.83,406.05,424.66
362.51,1531,373.27,354.04,358.35
412.68,2465,419.66,393.08,407.71
336.99,1427,353.09,329.07,341.55
339.17,1136,358.89,334.95,336.7
194.09,7846,195.74,175.42,190.74
367.93,8429,369.65,352.06,364.52
157.59,4685,174.83,145.51,159.97
210.34,7148,221.91,193.03,205.8
171.98,8308,189.75,152.94,173.59
479.81,2399,494,462.44,480.52
459.23,4726,469.18,441.05,455.71
449.93,4820,454,443.78,446.29
484.07,3559,492.48,473.36,480.4
345.04,5279,360.99,328.93,342.63
457.88,2224,463.32,446.88,459.3
216.74,9537,231.28,203.55,213.81
253.9,2053,259.6,235.37,255.5
286.79,9661,296.59,280.17,291.5
135.76,3968,138.39,124.51,139.38
429.88,7467,439.52,418.17,432.86
147.67,7427,160.31,139.84,152.16
419.86,5168,431.56,411.86,420.99
468.9,6246,477.63,453.29,471.59
327.13,3269,335.16,308.47,329.87
166.36,9522,172.59,153.32,171.11
274.68,7440,290.26,264.41,276.15
155.54,1580,171.41,140.28,153.27
147.62,2494,157.79,127.66,144.57
402.43,9146,410.7,399.87,400.5
257.21,1903,270.33,243.83,259.83
100.05,7714,111.65,88.49,101.62
119.39,2904,133.06,106.79,116.58
427.1,3851,433.92,425.67,430.7
347.88,9886,363.86,328.72,352.69
437.81,6964,444.82,435.18,440.38
209.47,9360,218.42,202.63,205.09
225.73,1570,229.24,219.06,227
346.75,5165,364,331.82,351.13
366.06,8667,379.3,352.31,364.19
110.61,5964,116.08,108.43,111.46
462.89,9144,480.07,459.04,460.16
419.67,3659,434.06,412.61,423.47
152.75,5191,162.15,138.37,156.45
104.13,1789,123.94,85.47,102.77
407.67,5448,415.07,400.67,406.16
461.15,4605,464.04,450.17,456.15
228.84,5689,243.78,220.76,227.02
228.32,1396,243.7,216.35,231.14
305.85,2489,307.97,292.92,301.13
369.82,9162,386.39,358.97,366.85
359.07,9081,374.81,350.68,361.37
401.05,8241,419.72,383.34,402.53
145.59,8583,148.85,129.36,150.46
307.93,5602,320.34,287.96,306.83
302.53,6021,307.7,293.69,298.86
479.94,9338,488.53,478.21,481.59
467.3,1687,473.34,453.92,463.09
400.13,7239,409.67,384.24,396.3
450.77,6449,453.91,431.97,451.45
398.25,7054,405.02,397.05,397.97
388.19,1682,390.54,370.48,385.83
186.28,6522,196.63,175.47,186.06
346.9,9522,353.54,338.78,350.58
466.42,4053,478.64,461.21,468.67
400.06,4941,409.73,383.59,399.61
341.89,9149,347.52,333.98,340
203.27,5922,206.23,190.78,204.09
371.46,7893,386.77,360.73,366.49
238.82,7237,251.85,232.82,241.15
126.09,7493,127.72,110.13,129.12
195.74,2262,215.54,189.08,191.96
255.69,7065,268.9,239.73,254.72
498.67,1202,503.6,489.89,495.12
404.05,5309,421.02,402.48,408.53
211.83,2289,229.59,196.25,215.09
404.96,9298,416.86,386.87,400.16
243.06,7517,260.88,239.78,247.76
343.17,8483,344.72,331.05,339.58
405.87,8202,424.83,403.51,401.71
396.33,7702,398.42,379.57,391.66
156.01,6230,169.22,136.24,158.92
430.22,2268,437.79,419.81,434.47
469.18,2297,470.92,462.22,465.13
193.37,8193,212.02,176.3,198.2
231.77,1315,235.34,220.87,229.93
475.28,9744,492.5,465.75,477.07
493.47,3769,500.75,488.14,498.33
281.4,3001,296.48,268.7,276.48
113.81,8834,119.65,101.29,114.28
473.16,6808,485.24,467.16,474.72
110.16,8479,126.35,105.14,108.87
232.08,7568,243.84,222.75,228.18
135.88,4966,142.7,126.31,137.09
304.7,5450,310.13,301.26,300.17
115.03,1598,119.35,108.78,119.26
190.16,1311,207.1,186.12,189.78
283.54,3621,296.15,265.41,287.64
129.67,5707,140.33,127.26,133.03
292.17,4957,297.91,274.47,287.21
206.05,2179,215.29,195.02,205.64
206.77,8204,219.55,193.12,210.64
474.81,9979,477.18,456.27,473.54
376.09,5642,383.95,368.15,374.32
471.79,1353,477.34,457.44,473.65
330.28,5114,343.56,316.51,332.33
462.87,6127,475.39,443.09,464.3
434.97,4503,441.66,433.1,433.61
499.14,1783,500.93,489.48,494.77
301.24,6492,305.71,281.44,305.47
378.45,6772,382.49,371.22,376.62
164.27,6238,176.07,144.92,167.22
475.8,3504,480.01,459.28,474.31
259.5,1925,269.66,252.05,259.45
466.65,6566,479.33,465.1,465.39
140.29,2743,158,133.96,136.1
306.1,6919,311.76,302.75,304.4
100.56,7990,105.09,91.42,105.12
266.41,1266,270.7,247.56,262.51
133.27,4087,141.12,122.53,133.83
279.67,7621,293.01,270.17,284.36
322.32,6560,336.08,317.22,317.52
440.91,4041,445.92,428.1,436.6
218.17,2886,221.67,208.52,222.26
326.72,6295,336.25,311.04,329.08
126.58,2657,130.27,115.78,127.04
465.4,1552,481.85,447.56,465.77
280.69,3552,283.29,264.82,285.44
201.04,6458,216.33,197.28,196.25
285.29,5668,287.1,281.71,283
